month,region,product_category,customer_segment,marketing_spend,operating_cost,units_sold,average_price,revenue,gross_margin_rate,gross_margin,profit,retention_rate,churn_risk
2025-09-01,Northeast,Analytics Software,Mid-Market,3974.23,12400.12,138,415.92,57397.4,0.576,33062.74,16688.39,0.8717,0.1283
2025-09-01,Northeast,Analytics Software,Enterprise,4861.11,12928.72,105,513.87,53956.42,0.6112,32979.35,15189.53,0.8914,0.1086
2025-09-01,Northeast,Implementation Services,Small Business,5766.42,16075.87,128,712.67,91222.08,0.4121,37588.76,15746.47,0.8537,0.1463
2025-09-01,Northeast,Implementation Services,Mid-Market,6169.62,14662.64,91,784.0,71343.55,0.4082,29124.22,8291.97,0.874,0.126
2025-09-01,Northeast,Implementation Services,Enterprise,3949.3,12348.77,65,957.81,62257.63,0.4657,28995.11,12697.04,0.8887,0.1113
2025-09-01,Northeast,Training Workshops,Small Business,3275.79,12032.43,171,264.66,45256.67,0.465,21044.23,5736.01,0.9075,0.0925
2025-09-01,Northeast,Training Workshops,Mid-Market,2826.95,10594.68,120,290.68,34881.65,0.4646,16207.17,2785.53,0.9011,0.0989
2025-09-01,Northeast,Training Workshops,Enterprise,2901.26,8970.21,96,334.43,32105.62,0.5368,17234.74,5363.27,0.9258,0.0742
2025-09-01,Northeast,Support Plans,Small Business,3377.09,10473.13,226,174.91,39529.22,0.48,18973.19,5122.97,0.8822,0.1178
2025-09-01,Northeast,Support Plans,Mid-Market,2789.6,10588.54,203,195.51,39689.0,0.5264,20890.94,7512.79,0.9114,0.0886
2025-09-01,Northeast,Support Plans,Enterprise,2244.33,9325.88,123,226.36,27842.2,0.5669,15782.94,4212.72,0.8644,0.1356
2025-09-01,Midwest,Analytics Software,Small Business,5214.67,12436.97,177,399.71,70748.36,0.5389,38129.02,20477.38,0.8071,0.1929
2025-09-01,Midwest,Analytics Software,Mid-Market,4068.22,11551.14,137,425.97,58357.36,0.5729,33433.29,17813.93,0.8258,0.1742
2025-09-01,Midwest,Analytics Software,Enterprise,4342.98,10593.91,101,505.82,51088.3,0.64,32696.51,17759.62,0.8686,0.1314
2025-09-01,Midwest,Implementation Services,Small Business,5562.46,11920.72,95,723.99,68778.62,0.4064,27949.7,10466.52,0.8052,0.1948
2025-09-01,Midwest,Implementation Services,Mid-Market,4579.85,12146.38,84,768.9,64587.73,0.4004,25857.95,9131.71,0.8115,0.1885
2025-09-01,Midwest,Implementation Services,Enterprise,4162.46,10538.0,61,922.84,56293.25,0.4869,27410.07,12709.61,0.824,0.176
2025-09-01,Midwest,Training Workshops,Small Business,2614.83,7939.72,119,267.17,31793.06,0.4388,13951.29,3396.74,0.82,0.18
2025-09-01,Midwest,Training Workshops,Mid-Market,2310.23,8001.82,127,287.45,36505.84,0.464,16938.36,6626.31,0.8447,0.1553
2025-09-01,Midwest,Training Workshops,Enterprise,2533.71,7780.65,84,332.1,27896.74,0.5538,15449.1,5134.74,0.8655,0.1345
2025-09-01,Midwest,Support Plans,Small Business,3020.18,7783.82,198,171.49,33955.82,0.5121,17388.26,6584.26,0.8001,0.1999
2025-09-01,Midwest,Support Plans,Mid-Market,2334.96,6932.1,140,191.11,26754.87,0.5026,13447.46,4180.4,0.8202,0.1798
2025-09-01,Midwest,Support Plans,Enterprise,2264.49,7102.35,111,228.41,25353.71,0.5814,14740.33,5373.49,0.8562,0.1438
2025-09-01,South,Analytics Software,Small Business,6295.87,14732.51,230,384.24,88374.2,0.5626,49717.11,28688.73,0.8027,0.1973
2025-09-01,South,Analytics Software,Mid-Market,4834.27,12890.81,170,419.16,71256.91,0.5647,40235.41,22510.32,0.8371,0.1629
2025-09-01,South,Analytics Software,Enterprise,4921.3,10830.53,114,511.12,58267.44,0.6342,36952.18,21200.36,0.8481,0.1519
2025-09-01,South,Implementation Services,Small Business,7358.75,15736.2,140,702.1,98294.06,0.4191,41199.25,18104.3,0.8251,0.1749
2025-09-01,South,Implementation Services,Mid-Market,6494.77,13381.53,107,769.51,82337.37,0.4165,34290.69,14414.39,0.8193,0.1807
2025-09-01,South,Implementation Services,Enterprise,4504.18,11379.87,64,910.24,58255.3,0.4467,26021.95,10137.89,0.813,0.187
2025-09-01,South,Training Workshops,Small Business,3448.78,9164.98,181,261.5,47332.3,0.4833,22873.68,10259.92,0.7806,0.2194
2025-09-01,South,Training Workshops,Mid-Market,2427.27,9410.09,130,287.1,37323.2,0.4729,17649.67,5812.3,0.801,0.199
2025-09-01,South,Training Workshops,Enterprise,2264.28,8597.11,107,334.28,35767.59,0.5209,18632.39,7771.0,0.8251,0.1749
2025-09-01,South,Support Plans,Small Business,3437.64,10233.14,258,180.55,46582.68,0.5031,23434.91,9764.13,0.8049,0.1951
2025-09-01,South,Support Plans,Mid-Market,2869.93,9351.16,174,188.0,32711.66,0.5254,17186.55,4965.46,0.7802,0.2198
2025-09-01,South,Support Plans,Enterprise,2648.62,8687.57,159,231.69,36838.6,0.5828,21469.91,10133.71,0.8063,0.1937
2025-09-01,West,Analytics Software,Small Business,5808.48,14578.9,200,388.3,77659.1,0.5845,45392.75,25005.37,0.83,0.17
2025-09-01,West,Analytics Software,Mid-Market,4308.91,13624.26,145,418.66,60705.12,0.5838,35440.91,17507.74,0.8849,0.1151
2025-09-01,West,Analytics Software,Enterprise,5777.9,13852.9,126,529.73,66745.58,0.6192,41330.08,21699.28,0.9052,0.0948
2025-09-01,West,Implementation Services,Small Business,5521.43,15386.28,125,680.14,85017.34,0.4072,34622.36,13714.65,0.8742,0.1258
2025-09-01,West,Implementation Services,Mid-Market,5523.38,15063.8,99,751.81,74429.45,0.4327,32204.48,11617.29,0.8469,0.1531
2025-09-01,West,Implementation Services,Enterprise,4832.9,14400.45,69,924.91,63818.96,0.4798,30621.8,11388.44,0.9102,0.0898
2025-09-01,West,Training Workshops,Small Business,2161.78,9277.14,132,256.61,33873.08,0.4659,15781.43,4342.51,0.8187,0.1813
2025-09-01,West,Training Workshops,Mid-Market,2278.09,9100.98,109,277.93,30294.16,0.4894,14825.35,3446.28,0.8384,0.1616
2025-09-01,West,Training Workshops,Enterprise,3085.63,11066.65,100,340.17,34017.26,0.5501,18714.4,4562.11,0.9033,0.0967
2025-09-01,West,Support Plans,Small Business,3191.65,9540.87,199,179.16,35652.95,0.4805,17132.68,4400.15,0.8411,0.1589
2025-09-01,West,Support Plans,Mid-Market,2432.89,9695.31,184,195.11,35899.51,0.5085,18254.75,6126.54,0.8572,0.1428
2025-09-01,West,Support Plans,Enterprise,2392.1,10331.54,114,238.83,27226.75,0.5827,15863.71,3140.08,0.8714,0.1286
2025-10-01,Northeast,Analytics Software,Small Business,6137.63,15094.65,205,378.12,77514.18,0.5614,43514.87,22282.59,0.9063,0.0937
2025-10-01,Northeast,Analytics Software,Mid-Market,4950.83,13550.75,164,428.89,70337.54,0.5663,39831.55,21329.98,0.8508,0.1492
2025-10-01,Northeast,Analytics Software,Enterprise,5608.61,13002.77,127,528.34,67098.7,0.638,42807.23,24195.84,0.868,0.132
2025-10-01,Northeast,Implementation Services,Small Business,6773.22,17742.32,144,681.17,98089.01,0.3757,36847.77,12332.23,0.8512,0.1488
2025-10-01,Northeast,Implementation Services,Mid-Market,5412.45,14590.65,93,748.3,69591.97,0.4245,29543.61,9540.52,0.8982,0.1018
2025-10-01,Northeast,Implementation Services,Enterprise,5158.0,14394.14,72,928.85,66877.33,0.4527,30275.36,10723.22,0.8778,0.1222
2025-10-01,Northeast,Training Workshops,Small Business,3352.56,11455.39,162,267.45,43327.61,0.4784,20727.62,5919.67,0.8512,0.1488
2025-10-01,Northeast,Training Workshops,Mid-Market,3144.89,10361.3,131,274.82,36001.19,0.4704,16933.42,3427.23,0.8553,0.1447
2025-10-01,Northeast,Training Workshops,Enterprise,3473.49,9830.36,113,349.17,39455.88,0.517,20399.8,7095.95,0.8645,0.1355
2025-10-01,Northeast,Support Plans,Small Business,3971.72,10213.34,255,175.09,44649.1,0.4883,21801.22,7616.16,0.8682,0.1318
2025-10-01,Northeast,Support Plans,Mid-Market,2241.5,9468.76,182,190.98,34758.2,0.5204,18088.04,6377.78,0.8518,0.1482
2025-10-01,Northeast,Support Plans,Enterprise,2563.07,9867.74,152,236.72,35981.97,0.5661,20370.45,7939.64,0.9041,0.0959
2025-10-01,Midwest,Analytics Software,Small Business,5798.01,12235.0,182,388.16,70645.0,0.5567,39326.54,21293.53,0.8651,0.1349
2025-10-01,Midwest,Analytics Software,Mid-Market,3976.14,9701.49,138,408.96,56436.79,0.5568,31423.12,17745.5,0.8121,0.1879
2025-10-01,Midwest,Analytics Software,Enterprise,3802.84,9286.63,99,519.27,51408.13,0.64,32901.21,19811.74,0.8739,0.1261
2025-10-01,Midwest,Implementation Services,Small Business,7228.14,13027.8,123,691.35,85036.55,0.3853,32763.33,12507.39,0.8182,0.1818
2025-10-01,Midwest,Implementation Services,Mid-Market,5625.06,12567.54,94,776.24,72966.8,0.3997,29165.71,10973.12,0.8384,0.1616
2025-10-01,Midwest,Implementation Services,Enterprise,4267.03,9995.94,62,958.23,59410.28,0.4569,27146.4,12883.42,0.8356,0.1644
2025-10-01,Midwest,Training Workshops,Small Business,3177.5,8809.58,165,252.43,41650.87,0.4356,18144.65,6157.57,0.8104,0.1896
2025-10-01,Midwest,Training Workshops,Mid-Market,2705.16,8313.59,114,273.11,31134.4,0.489,15223.48,4204.73,0.8729,0.1271
2025-10-01,Midwest,Training Workshops,Enterprise,2039.53,8738.14,90,343.03,30872.56,0.5174,15972.7,5195.04,0.8622,0.1378
2025-10-01,Midwest,Support Plans,Small Business,2956.86,8631.23,243,179.78,43685.92,0.5013,21898.16,10310.07,0.8046,0.1954
2025-10-01,Midwest,Support Plans,Mid-Market,2692.71,9209.96,166,194.09,32219.15,0.5176,16677.63,4774.96,0.823,0.177
2025-10-01,Midwest,Support Plans,Enterprise,2118.83,8347.0,126,230.76,29075.38,0.5457,15865.79,5399.97,0.8849,0.1151
2025-10-01,South,Analytics Software,Small Business,7515.73,14067.27,237,397.99,94322.91,0.5801,54717.51,33134.51,0.816,0.184
2025-10-01,South,Analytics Software,Mid-Market,6919.92,13672.57,195,408.01,79561.83,0.6039,48049.92,27457.43,0.7849,0.2151
2025-10-01,South,Analytics Software,Enterprise,5980.01,11731.74,131,505.79,66258.88,0.64,42405.68,24693.94,0.8446,0.1554
2025-10-01,South,Implementation Services,Small Business,7962.91,15003.51,122,724.96,88444.69,0.4069,35991.39,13024.96,0.8155,0.1845
2025-10-01,South,Implementation Services,Mid-Market,7397.27,14454.49,125,761.1,95137.64,0.4429,42137.92,20286.15,0.8225,0.1775
2025-10-01,South,Implementation Services,Enterprise,7475.7,13248.88,89,924.76,82303.92,0.4659,38342.49,17617.91,0.7954,0.2046
2025-10-01,South,Training Workshops,Small Business,3463.14,9890.04,180,256.06,46091.15,0.4656,21460.88,8107.7,0.8358,0.1642
2025-10-01,South,Training Workshops,Mid-Market,3457.1,10232.48,162,277.25,44914.95,0.5035,22613.49,8923.91,0.8076,0.1924
2025-10-01,South,Training Workshops,Enterprise,2776.79,8371.4,96,354.47,34028.84,0.5362,18245.91,7097.73,0.8127,0.1873
2025-10-01,South,Support Plans,Small Business,3370.98,10311.08,280,169.75,47529.1,0.477,22673.65,8991.59,0.7717,0.2283
2025-10-01,South,Support Plans,Mid-Market,2418.93,8706.05,202,190.02,38384.71,0.528,20267.61,9142.64,0.7995,0.2005
2025-10-01,South,Support Plans,Enterprise,2906.52,8110.08,144,238.78,34384.94,0.5783,19883.65,8867.06,0.7985,0.2015
2025-10-01,West,Analytics Software,Small Business,5900.22,14099.81,185,401.75,74322.92,0.5448,40493.83,20493.8,0.8333,0.1667
2025-10-01,West,Analytics Software,Mid-Market,5539.25,14101.49,164,417.83,68523.49,0.5956,40811.6,21170.86,0.8927,0.1073
2025-10-01,West,Analytics Software,Enterprise,3812.46,12578.83,105,506.4,53171.89,0.6201,32971.95,16580.66,0.89,0.11
2025-10-01,West,Implementation Services,Small Business,5524.17,14941.3,114,706.52,80543.49,0.4092,32955.66,12490.2,0.8568,0.1432
2025-10-01,West,Implementation Services,Mid-Market,5679.11,14576.53,95,741.75,70466.61,0.4233,29830.86,9575.21,0.8513,0.1487
2025-10-01,West,Implementation Services,Enterprise,5594.14,14552.7,80,927.74,74219.21,0.4519,33541.92,13395.08,0.9079,0.0921
2025-10-01,West,Training Workshops,Small Business,3302.95,11213.19,171,258.32,44172.35,0.4564,20159.53,5643.39,0.8199,0.1801
2025-10-01,West,Training Workshops,Mid-Market,3348.06,11106.58,137,290.37,39780.26,0.476,18937.23,4482.59,0.8462,0.1538
2025-10-01,West,Training Workshops,Enterprise,2391.74,9925.4,89,343.6,30580.39,0.5114,15637.7,3320.56,0.863,0.137
2025-10-01,West,Support Plans,Small Business,2753.44,11939.16,250,174.36,43590.14,0.4951,21583.53,6890.93,0.8792,0.1208
2025-10-01,West,Support Plans,Mid-Market,3047.56,10653.67,191,185.02,35339.36,0.4977,17589.62,3888.39,0.8483,0.1517
2025-10-01,West,Support Plans,Enterprise,2024.21,8613.29,122,229.56,28006.43,0.5691,15937.71,5300.22,0.8943,0.1057
2025-11-01,Northeast,Analytics Software,Small Business,6052.15,15254.24,223,394.81,88041.81,0.5377,47335.77,26029.37,0.8898,0.1102
2025-11-01,Northeast,Analytics Software,Mid-Market,6328.77,13846.01,176,413.97,72859.1,0.5888,42898.28,22723.5,0.8668,0.1332
2025-11-01,Northeast,Analytics Software,Enterprise,5971.9,13444.24,146,497.26,72599.87,0.6292,45683.3,26267.16,0.8625,0.1375
2025-11-01,Northeast,Implementation Services,Small Business,6252.97,16247.94,133,684.15,90991.67,0.3798,34562.57,12061.66,0.8963,0.1037
2025-11-01,Northeast,Implementation Services,Mid-Market,5831.52,15844.42,106,740.16,78457.04,0.4011,31468.38,9792.43,0.9024,0.0976
2025-11-01,Northeast,Implementation Services,Enterprise,6522.15,15711.82,85,934.87,79463.8,0.4861,38626.11,16392.14,0.9057,0.0943
2025-11-01,Northeast,Training Workshops,Small Business,3794.81,11305.48,169,261.34,44167.12,0.4442,19620.82,4520.52,0.85,0.15
2025-11-01,Northeast,Training Workshops,Mid-Market,3092.09,11247.31,154,282.31,43476.5,0.4788,20816.89,6477.49,0.9121,0.0879
2025-11-01,Northeast,Training Workshops,Enterprise,2952.56,9253.42,103,347.32,35773.76,0.5246,18765.46,6559.49,0.8917,0.1083
2025-11-01,Northeast,Support Plans,Small Business,3253.19,9685.79,243,169.9,41285.27,0.4979,20554.04,7615.06,0.8592,0.1408
2025-11-01,Northeast,Support Plans,Mid-Market,2720.2,11601.42,216,196.18,42374.85,0.526,22288.91,7967.28,0.9124,0.0876
2025-11-01,Northeast,Support Plans,Enterprise,3146.94,9641.21,147,236.58,34777.03,0.5588,19434.98,6646.82,0.9224,0.0776
2025-11-01,Midwest,Analytics Software,Small Business,5255.85,11110.34,185,384.24,71085.0,0.5703,40540.58,24174.39,0.8439,0.1561
2025-11-01,Midwest,Analytics Software,Mid-Market,5230.26,11776.81,147,428.54,62996.08,0.572,36031.52,19024.45,0.8245,0.1755
2025-11-01,Midwest,Analytics Software,Enterprise,5358.1,11246.71,119,507.89,60439.33,0.6247,37756.23,21151.43,0.8489,0.1511
2025-11-01,Midwest,Implementation Services,Small Business,7016.24,13286.95,111,710.48,78862.92,0.4038,31845.0,11541.81,0.8348,0.1652
2025-11-01,Midwest,Implementation Services,Mid-Market,4555.29,11401.91,83,754.44,62618.59,0.4428,27724.99,11767.79,0.8333,0.1667
2025-11-01,Midwest,Implementation Services,Enterprise,3638.09,9679.35,58,954.68,55371.69,0.453,25081.1,11763.66,0.8879,0.1121
2025-11-01,Midwest,Training Workshops,Small Business,3363.29,9377.03,149,263.57,39272.63,0.4841,19010.56,6270.24,0.8146,0.1854
2025-11-01,Midwest,Training Workshops,Mid-Market,3240.39,8677.35,140,275.01,38501.45,0.4996,19236.23,7318.49,0.8095,0.1905
2025-11-01,Midwest,Training Workshops,Enterprise,2020.83,8646.1,93,334.09,31070.3,0.5473,17006.02,6339.09,0.865,0.135
2025-11-01,Midwest,Support Plans,Small Business,3553.89,9031.3,238,180.86,43043.86,0.4911,21137.03,8551.85,0.8672,0.1328
2025-11-01,Midwest,Support Plans,Mid-Market,2588.61,8013.22,184,186.96,34399.99,0.5076,17462.29,6860.46,0.8191,0.1809
2025-11-01,Midwest,Support Plans,Enterprise,1888.36,7949.72,116,238.05,27613.95,0.5854,16166.14,6328.05,0.8665,0.1335
2025-11-01,South,Analytics Software,Small Business,7865.97,14061.98,235,380.31,89373.63,0.5755,51434.57,29506.62,0.7966,0.2034
2025-11-01,South,Analytics Software,Mid-Market,6458.08,13957.74,189,409.52,77398.48,0.5643,43673.27,23257.45,0.82,0.18
2025-11-01,South,Analytics Software,Enterprise,5384.47,12154.95,134,526.88,70602.54,0.6335,44728.02,27188.6,0.8358,0.1642
2025-11-01,South,Implementation Services,Small Business,7138.01,14683.52,139,684.97,95211.12,0.3784,36023.86,14202.34,0.773,0.227
2025-11-01,South,Implementation Services,Mid-Market,5112.11,12567.18,99,778.82,77103.48,0.4099,31605.59,13926.3,0.8171,0.1829
2025-11-01,South,Implementation Services,Enterprise,6331.89,12022.4,78,913.92,71286.06,0.492,35074.94,16720.66,0.8417,0.1583
2025-11-01,South,Training Workshops,Small Business,2748.79,9741.32,159,265.59,42228.24,0.4834,20413.37,7923.26,0.8277,0.1723
2025-11-01,South,Training Workshops,Mid-Market,3107.86,10579.49,171,281.4,48119.56,0.475,22854.91,9167.57,0.7828,0.2172
2025-11-01,South,Training Workshops,Enterprise,2435.8,8856.13,108,353.29,38155.18,0.5182,19770.21,8478.27,0.8108,0.1892
2025-11-01,South,Support Plans,Small Business,3489.04,10292.33,249,178.91,44549.41,0.482,21471.23,7689.87,0.8327,0.1673
2025-11-01,South,Support Plans,Mid-Market,2919.04,10753.86,229,195.98,44879.65,0.5068,22744.15,9071.24,0.8383,0.1617
2025-11-01,South,Support Plans,Enterprise,3584.75,10227.89,167,237.27,39623.79,0.5468,21665.02,7852.38,0.8344,0.1656
2025-11-01,West,Analytics Software,Small Business,7052.13,15004.78,209,376.99,78790.47,0.5626,44325.25,22268.35,0.8209,0.1791
2025-11-01,West,Analytics Software,Mid-Market,4597.82,13006.3,145,422.32,61236.92,0.5875,35977.72,18373.61,0.8845,0.1155
2025-11-01,West,Analytics Software,Enterprise,5815.88,14899.38,138,497.8,68696.0,0.6078,41751.22,21035.96,0.8799,0.1201
2025-11-01,West,Implementation Services,Small Business,7594.14,16683.34,136,711.6,96777.73,0.4119,39862.38,15584.9,0.8716,0.1284
2025-11-01,West,Implementation Services,Mid-Market,5538.93,15816.67,109,760.06,82846.65,0.4163,34492.51,13136.92,0.8878,0.1122
2025-11-01,West,Implementation Services,Enterprise,5833.74,14434.08,84,923.25,77552.98,0.4547,35261.97,14994.15,0.8587,0.1413
2025-11-01,West,Training Workshops,Small Business,3771.57,11831.81,169,253.97,42920.51,0.4724,20274.53,4671.14,0.8578,0.1422
2025-11-01,West,Training Workshops,Mid-Market,3660.56,10371.22,157,271.89,42687.05,0.491,20958.97,6927.19,0.8339,0.1661
2025-11-01,West,Training Workshops,Enterprise,2406.48,9165.49,89,332.4,29583.37,0.5225,15456.82,3884.84,0.863,0.137
2025-11-01,West,Support Plans,Small Business,2788.5,10731.78,244,175.41,42800.87,0.4811,20592.3,7072.02,0.8561,0.1439
2025-11-01,West,Support Plans,Mid-Market,3388.36,10134.83,197,194.08,38233.45,0.5128,19607.94,6084.76,0.8749,0.1251
2025-11-01,West,Support Plans,Enterprise,3089.55,10720.59,160,237.51,38000.91,0.5596,21266.61,7456.46,0.8612,0.1388
2025-12-01,Northeast,Analytics Software,Small Business,7400.97,15907.25,216,388.43,83899.84,0.5377,45112.93,21804.72,0.8815,0.1185
2025-12-01,Northeast,Analytics Software,Mid-Market,5936.98,12896.64,159,413.38,65728.14,0.5619,36929.79,18096.17,0.8969,0.1031
2025-12-01,Northeast,Analytics Software,Enterprise,3828.49,13420.12,112,510.38,57163.11,0.64,36584.39,19335.78,0.9114,0.0886
2025-12-01,Northeast,Implementation Services,Small Business,7008.55,15375.3,130,700.43,91056.29,0.3807,34666.21,12282.37,0.8575,0.1425
2025-12-01,Northeast,Implementation Services,Mid-Market,5532.08,15060.37,100,781.21,78120.59,0.3992,31187.67,10595.22,0.8797,0.1203
2025-12-01,Northeast,Implementation Services,Enterprise,5211.82,13946.2,82,924.35,75796.72,0.4472,33897.87,14739.85,0.8927,0.1073
2025-12-01,Northeast,Training Workshops,Small Business,2674.88,9204.15,144,255.37,36773.92,0.4621,16992.4,5113.37,0.8806,0.1194
2025-12-01,Northeast,Training Workshops,Mid-Market,3822.62,11222.86,154,289.68,44611.47,0.5004,22322.35,7276.88,0.898,0.102
2025-12-01,Northeast,Training Workshops,Enterprise,2501.21,10223.72,95,351.18,33362.17,0.5267,17571.98,4847.05,0.914,0.086
2025-12-01,Northeast,Support Plans,Small Business,2943.05,10349.43,207,170.89,35374.71,0.4944,17489.45,4196.97,0.8981,0.1019
2025-12-01,Northeast,Support Plans,Mid-Market,3381.76,10879.53,225,190.46,42854.53,0.5236,22439.92,8178.64,0.8564,0.1436
2025-12-01,Northeast,Support Plans,Enterprise,2180.73,8720.36,138,236.94,32698.36,0.5912,19332.35,8431.26,0.9185,0.0815
2025-12-01,Midwest,Analytics Software,Small Business,5927.56,12115.48,201,377.12,75801.44,0.5475,41501.03,23457.99,0.8256,0.1744
2025-12-01,Midwest,Analytics Software,Mid-Market,5430.64,11916.98,153,418.03,63959.18,0.588,37605.53,20257.92,0.8476,0.1524
2025-12-01,Midwest,Analytics Software,Enterprise,3424.37,9173.92,94,517.42,48637.18,0.621,30206.1,17607.8,0.8549,0.1451
2025-12-01,Midwest,Implementation Services,Small Business,5680.82,12985.16,106,701.05,74311.66,0.4233,31455.7,12789.73,0.8132,0.1868
2025-12-01,Midwest,Implementation Services,Mid-Market,4917.27,10677.04,78,787.15,61397.39,0.4088,25100.62,9506.31,0.8095,0.1905
2025-12-01,Midwest,Implementation Services,Enterprise,4807.51,9690.06,58,949.1,55047.74,0.4588,25256.3,10758.73,0.8666,0.1334
2025-12-01,Midwest,Training Workshops,Small Business,2229.17,7447.61,129,261.01,33670.92,0.4375,14730.32,5053.54,0.8459,0.1541
